2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-08|1||||0|0
2021-05-08|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-10|1||||0|0
2021-05-10|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-11|1||||0|0
2021-05-11|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-12|1||||0|0
2021-05-12|1||||1|0
2021-05-13|1||||0|0
2021-05-13|1||||1|0
2021-05-13|1||||0|0
2021-05-13|1||||1|0
2021-05-13|1||||0|0
2021-05-13|1||||1|0
2021-05-13|1||||0|0
2021-05-13|1||||1|0
2021-05-13|1||||0|0
2021-05-13|1||||1|0
2021-05-13|1||||0|0
2021-05-13|1||||1|0
